2013/5/1 0:2:24,-5,021,001,68.4,1516
2013/5/1 0:2:24,-5,021,002,61.7,1513
2013/5/1 0:2:24,-5,021,003,63.7,1516
2013/5/1 0:2:24,-5,021,004,67.1,1515
2013/5/1 0:3:34,-5,017,001,70.6,1518
2013/5/1 0:3:34,-5,017,002,88.4,1526
2013/5/1 0:3:34,-5,017,003,-36.0,1561
2013/5/1 0:3:34,-5,017,004,81.4,1521
2013/5/1 0:7:24,-5,021,001,68.5,1522
2013/5/1 0:7:24,-5,021,002,61.7,1518
2013/5/1 0:7:24,-5,021,003,63.6,1520
2013/5/1 0:7:24,-5,021,004,66.9,1527
2013/5/1 0:8:34,-5,017,001,70.6,1523
2013/5/1 0:8:34,-5,017,002,88.3,1530
2013/5/1 0:8:34,-5,017,003,-36.0,1566
2013/5/1 0:8:34,-5,017,004,81.5,1527
2013/5/1 0:12:24,-5,021,001,68.4,1565
2013/5/1 0:12:24,-5,021,002,61.8,1563
2013/5/1 0:12:24,-5,021,003,63.8,1566
2013/5/1 0:12:24,-5,021,004,67.0,1563
2013/5/1 0:13:34,-5,017,001,70.6,1567
2013/5/1 0:13:34,-5,017,002,88.3,1574
2013/5/1 0:13:34,-5,017,003,-36.0,1610
2013/5/1 0:13:34,-5,017,004,81.2,1568
2013/5/1 0:17:24,-5,021,001,68.6,1572
2013/5/1 0:17:24,-5,021,002,61.7,1567
2013/5/1 0:17:24,-5,021,003,63.7,1570
2013/5/1 0:17:24,-5,021,004,67.0,1568
2013/5/1 0:18:34,-5,017,001,70.5,1571
2013/5/1 0:18:34,-5,017,002,88.3,1579
2013/5/1 0:18:34,-5,017,003,-36.0,1615
2013/5/1 0:18:34,-5,017,004,81.3,1574
2013/5/1 0:22:24,-5,021,001,68.5,1567
2013/5/1 0:22:24,-5,021,002,61.8,1564
2013/5/1 0:22:24,-5,021,003,63.8,1567
2013/5/1 0:22:24,-5,021,004,67.2,1566
2013/5/1 0:23:34,-5,017,001,70.5,1567
2013/5/1 0:23:34,-5,017,002,88.3,1575
2013/5/1 0:23:34,-5,017,003,-36.0,1611
2013/5/1 0:23:34,-5,017,004,81.2,1569
2013/5/1 0:27:24,-5,021,001,68.5,1572
2013/5/1 0:27:24,-5,021,002,61.7,1568
2013/5/1 0:27:24,-5,021,003,63.7,1571
2013/5/1 0:27:24,-5,021,004,67.0,1569
2013/5/1 0:28:34,-5,017,001,70.6,1573
2013/5/1 0:28:34,-5,017,002,88.3,1580
2013/5/1 0:28:34,-5,017,003,-36.0,1616
2013/5/1 0:28:34,-5,017,004,81.2,1574
2013/5/1 0:32:24,-5,021,001,68.4,1567
2013/5/1 0:32:24,-5,021,002,61.9,1566
2013/5/1 0:32:24,-5,021,003,63.8,1568
2013/5/1 0:32:24,-5,021,004,67.0,1565
2013/5/1 0:33:34,-5,017,001,70.4,1567
2013/5/1 0:33:34,-5,017,002,88.3,1576
2013/5/1 0:33:34,-5,017,003,-36.0,1612
2013/5/1 0:33:34,-5,017,004,81.4,1572
2013/5/1 0:37:24,-5,021,001,68.4,1572
2013/5/1 0:37:24,-5,021,002,61.8,1570
2013/5/1 0:37:24,-5,021,003,63.8,1573
2013/5/1 0:37:24,-5,021,004,66.9,1578
2013/5/1 0:38:34,-5,017,001,70.5,1573
2013/5/1 0:38:34,-5,017,002,88.4,1582
