2013/4/1 0:1:43,-5,021,001,71.8,1513
2013/4/1 0:1:43,-5,021,002,63.7,1514
2013/4/1 0:1:43,-5,021,003,66.3,1514
2013/4/1 0:1:43,-5,021,004,71.3,1511
2013/4/1 0:4:28,-5,017,001,72.5,1522
2013/4/1 0:4:28,-5,017,002,71.8,1525
2013/4/1 0:4:28,-5,017,003,-2.0,1509
2013/4/1 0:4:28,-5,017,004,78.1,1527
2013/4/1 0:6:43,-5,021,001,71.7,1517
2013/4/1 0:6:43,-5,021,002,63.5,1517
2013/4/1 0:6:43,-5,021,003,66.3,1519
2013/4/1 0:6:43,-5,021,004,71.2,1515
2013/4/1 0:9:28,-5,017,001,72.8,1530
2013/4/1 0:9:28,-5,017,002,71.7,1529
2013/4/1 0:9:28,-5,017,003,-1.9,1522
2013/4/1 0:9:28,-5,017,004,78.1,1532
2013/4/1 0:11:43,-5,021,001,71.7,1561
2013/4/1 0:11:43,-5,021,002,63.6,1562
2013/4/1 0:11:43,-5,021,003,66.5,1565
2013/4/1 0:11:43,-5,021,004,71.2,1559
2013/4/1 0:14:28,-5,017,001,72.6,1572
2013/4/1 0:14:28,-5,017,002,71.8,1574
2013/4/1 0:14:28,-5,017,003,-1.8,1565
2013/4/1 0:14:28,-5,017,004,78.1,1576
2013/4/1 0:16:43,-5,021,001,71.7,1566
2013/4/1 0:16:43,-5,021,002,63.6,1567
2013/4/1 0:16:43,-5,021,003,66.3,1568
2013/4/1 0:16:43,-5,021,004,71.1,1563
2013/4/1 0:19:28,-5,017,001,72.7,1578
2013/4/1 0:19:28,-5,017,002,71.7,1578
2013/4/1 0:19:28,-5,017,003,-1.8,1570
2013/4/1 0:19:28,-5,017,004,78.1,1581
2013/4/1 0:21:43,-5,021,001,71.6,1561
2013/4/1 0:21:43,-5,021,002,63.5,1562
2013/4/1 0:21:43,-5,021,003,66.3,1564
2013/4/1 0:21:43,-5,021,004,71.3,1561
2013/4/1 0:24:28,-5,017,001,72.7,1574
2013/4/1 0:24:28,-5,017,002,71.6,1573
2013/4/1 0:24:28,-5,017,003,-1.8,1566
2013/4/1 0:24:28,-5,017,004,78.0,1576
