2013/2/1 0:1:55,-5,051,001,17.9,1518
2013/2/1 0:3:55,-5,051,001,18.3,1515
2013/2/1 0:5:55,-5,051,001,18.5,1519
2013/2/1 0:7:55,-5,051,001,18.3,1519
2013/2/1 0:9:55,-5,051,001,18.4,1522
2013/2/1 0:11:55,-5,051,001,18.2,1561
2013/2/1 0:13:55,-5,051,001,18.0,1561
2013/2/1 0:15:55,-5,051,001,17.9,1571
2013/2/1 0:17:55,-5,051,001,18.3,1568
2013/2/1 0:19:55,-5,051,001,18.5,1572
2013/2/1 0:21:55,-5,051,001,18.3,1563
2013/2/1 0:23:55,-5,051,001,18.2,1564
2013/2/1 0:25:55,-5,051,001,18.1,1565
2013/2/1 0:27:55,-5,051,001,18.3,1569
2013/2/1 0:29:55,-5,051,001,17.9,1576
2013/2/1 0:31:55,-5,051,001,17.8,1568
2013/2/1 0:33:55,-5,051,001,18.2,1565
2013/2/1 0:35:55,-5,051,001,18.5,1570
2013/2/1 0:37:55,-5,051,001,18.5,1572
2013/2/1 0:39:55,-5,051,001,18.2,1571
2013/2/1 0:41:55,-5,051,001,18.0,1562
2013/2/1 0:43:55,-5,051,001,18.0,1564
2013/2/1 0:45:55,-5,051,001,17.9,1574
2013/2/1 0:47:55,-5,051,001,17.7,1574
2013/2/1 0:49:55,-5,051,001,17.9,1578
2013/2/1 0:51:55,-5,051,001,18.3,1566
2013/2/1 0:53:55,-5,051,001,18.3,1568
2013/2/1 0:55:55,-5,051,001,18.3,1570
2013/2/1 0:57:55,-5,051,001,18.4,1573
2013/2/1 0:59:55,-5,051,001,18.5,1576
2013/2/1 1:1:55,-5,051,001,18.4,1515
2013/2/1 1:3:55,-5,051,001,17.9,1521
2013/2/1 1:6:1,-5,051,001,17.9,1467
2013/2/1 1:7:55,-5,051,001,18.3,1520
2013/2/1 1:9:55,-5,051,001,18.3,1522
2013/2/1 1:11:55,-5,051,001,18.2,1562
2013/2/1 1:13:55,-5,051,001,18.1,1563
2013/2/1 1:15:55,-5,051,001,17.9,1572
2013/2/1 1:17:55,-5,051,001,17.9,1574
2013/2/1 1:19:55,-5,051,001,17.7,1574
2013/2/1 1:21:55,-5,051,001,17.6,1566
2013/2/1 1:23:55,-5,051,001,17.8,1570
2013/2/1 1:25:55,-5,051,001,18.0,1565
2013/2/1 1:27:55,-5,051,001,18.2,1569
2013/2/1 1:29:55,-5,051,001,18.1,1570
2013/2/1 1:31:55,-5,051,001,18.0,1562
2013/2/1 1:33:55,-5,051,001,17.8,1571
2013/2/1 1:35:55,-5,051,001,17.7,1572
2013/2/1 1:37:55,-5,051,001,17.5,1572
2013/2/1 1:39:55,-5,051,001,17.4,1573
2013/2/1 1:41:55,-5,051,001,17.7,1569
2013/2/1 1:43:55,-5,051,001,18.1,1566
2013/2/1 1:45:55,-5,051,001,18.0,1567
2013/2/1 1:47:55,-5,051,001,18.0,1569
2013/2/1 1:49:55,-5,051,001,17.9,1579
2013/2/1 1:51:55,-5,051,001,17.7,1570
2013/2/1 1:53:55,-5,051,001,17.5,1570
2013/2/1 1:55:55,-5,051,001,17.2,1569
2013/2/1 1:57:55,-5,051,001,17.5,1574
2013/2/1 1:59:55,-5,051,001,17.9,1580
2013/2/1 2:1:55,-5,051,001,18.0,1512
2013/2/1 2:3:55,-5,051,001,18.1,1515
2013/2/1 2:5:55,-5,051,001,18.1,1517
2013/2/1 2:7:55,-5,051,001,17.8,1525
2013/2/1 2:9:55,-5,051,001,17.6,1525
2013/2/1 2:11:55,-5,051,001,17.4,1564
2013/2/1 2:13:55,-5,051,001,17.6,1568
2013/2/1 2:15:55,-5,051,001,17.9,1573
2013/2/1 2:17:55,-5,051,001,17.9,1575
2013/2/1 2:19:55,-5,051,001,17.7,1575
2013/2/1 2:21:55,-5,051,001,17.5,1566
2013/2/1 2:23:55,-5,051,001,17.3,1566
2013/2/1 2:25:55,-5,051,001,17.1,1566
2013/2/1 2:27:55,-5,051,001,17.5,1572
2013/2/1 2:29:55,-5,051,001,17.6,1575
2013/2/1 2:31:55,-5,051,001,17.5,1567
2013/2/1 2:33:55,-5,051,001,17.4,1568
2013/2/1 2:35:55,-5,051,001,17.3,1569
2013/2/1 2:37:55,-5,051,001,17.3,1571
