2013/6/1 0:2:24,-5,021,001,65.8,1518
2013/6/1 0:2:24,-5,021,002,58.6,1519
2013/6/1 0:2:24,-5,021,003,60.0,1507
2013/6/1 0:2:24,-5,021,004,62.2,1512
2013/6/1 0:3:34,-5,017,001,65.3,1520
2013/6/1 0:3:34,-5,017,002,88.6,1529
2013/6/1 0:3:34,-5,017,003,-36.0,1562
2013/6/1 0:3:34,-5,017,004,67.2,1524
2013/6/1 0:7:24,-5,021,001,65.9,1524
2013/6/1 0:7:24,-5,021,002,58.6,1524
2013/6/1 0:7:24,-5,021,003,59.9,1529
2013/6/1 0:7:24,-5,021,004,62.2,1517
2013/6/1 0:8:34,-5,017,001,65.3,1525
2013/6/1 0:8:34,-5,017,002,88.7,1535
2013/6/1 0:8:34,-5,017,003,-36.0,1567
2013/6/1 0:8:34,-5,017,004,67.2,1529
2013/6/1 0:12:24,-5,021,001,65.7,1566
2013/6/1 0:12:24,-5,021,002,58.6,1568
2013/6/1 0:12:24,-5,021,003,59.9,1573
2013/6/1 0:12:24,-5,021,004,62.2,1561
2013/6/1 0:13:34,-5,017,001,65.3,1569
2013/6/1 0:13:34,-5,017,002,88.7,1579
2013/6/1 0:13:34,-5,017,003,-36.0,1611
2013/6/1 0:13:34,-5,017,004,67.2,1573
2013/6/1 0:17:24,-5,021,001,65.8,1572
2013/6/1 0:17:24,-5,021,002,58.5,1572
2013/6/1 0:17:24,-5,021,003,60.1,1562
2013/6/1 0:17:24,-5,021,004,62.1,1565
2013/6/1 0:18:34,-5,017,001,65.3,1574
2013/6/1 0:18:34,-5,017,002,88.6,1583
2013/6/1 0:18:34,-5,017,003,-36.0,1616
2013/6/1 0:18:34,-5,017,004,67.2,1578
2013/6/1 0:22:24,-5,021,001,65.7,1567
2013/6/1 0:22:24,-5,021,002,58.5,1568
2013/6/1 0:22:24,-5,021,003,60.2,1559
2013/6/1 0:22:24,-5,021,004,62.1,1561
2013/6/1 0:23:34,-5,017,001,65.3,1570
2013/6/1 0:23:34,-5,017,002,88.7,1580
2013/6/1 0:23:34,-5,017,003,-36.0,1612
2013/6/1 0:23:34,-5,017,004,67.2,1574
2013/6/1 0:27:24,-5,021,001,66.0,1566
2013/6/1 0:27:24,-5,021,002,58.6,1574
2013/6/1 0:27:24,-5,021,003,60.2,1564
2013/6/1 0:27:24,-5,021,004,62.2,1567
2013/6/1 0:28:34,-5,017,001,65.3,1575
2013/6/1 0:28:34,-5,017,002,88.6,1584
2013/6/1 0:28:34,-5,017,003,-36.0,1617
2013/6/1 0:28:34,-5,017,004,67.1,1578
2013/6/1 0:33:34,-5,017,001,65.5,1573
2013/6/1 0:33:34,-5,017,002,88.7,1581
2013/6/1 0:33:34,-5,017,003,-36.0,1613
2013/6/1 0:33:34,-5,017,004,67.2,1575
2013/6/1 0:38:34,-5,017,001,65.4,1577
2013/6/1 0:38:34,-5,017,002,88.7,1586
2013/6/1 0:38:34,-5,017,003,-36.0,1618
2013/6/1 0:38:34,-5,017,004,67.0,1578
2013/6/1 0:43:34,-5,017,001,65.5,1574
2013/6/1 0:43:34,-5,017,002,88.7,1582
2013/6/1 0:43:34,-5,017,003,-36.0,1614
2013/6/1 0:43:34,-5,017,004,67.1,1575
2013/6/1 0:48:34,-5,017,001,65.3,1577
2013/6/1 0:48:34,-5,017,002,88.7,1587
2013/6/1 0:48:34,-5,017,003,-36.0,1619
2013/6/1 0:48:34,-5,017,004,67.2,1581
2013/6/1 0:53:34,-5,017,001,65.5,1575
2013/6/1 0:53:34,-5,017,002,88.6,1582
2013/6/1 0:53:34,-5,017,003,-36.0,1615
2013/6/1 0:53:34,-5,017,004,67.3,1578
2013/6/1 0:58:34,-5,017,001,65.4,1579
2013/6/1 0:58:34,-5,017,002,88.7,1588
2013/6/1 0:58:34,-5,017,003,-36.0,1620
2013/6/1 0:58:34,-5,017,004,67.0,1580
2013/6/1 1:3:34,-5,017,001,65.4,1522
2013/6/1 1:3:34,-5,017,002,88.7,1531
2013/6/1 1:3:34,-5,017,003,-36.0,1563
2013/6/1 1:3:34,-5,017,004,67.1,1524
2013/6/1 1:8:34,-5,017,001,65.5,1528
2013/6/1 1:8:34,-5,017,002,88.7,1536
2013/6/1 1:8:34,-5,017,003,-36.0,1568
2013/6/1 1:8:34,-5,017,004,67.1,1529
2013/6/1 1:13:34,-5,017,001,65.4,1571
2013/6/1 1:13:34,-5,017,002,88.6,1579
2013/6/1 1:13:34,-5,017,003,-36.0,1612
2013/6/1 1:13:34,-5,017,004,67.3,1575
2013/6/1 1:18:34,-5,017,001,65.4,1576
2013/6/1 1:18:34,-5,017,002,88.6,1584
2013/6/1 1:18:34,-5,017,003,-36.0,1617
2013/6/1 1:18:34,-5,017,004,67.2,1579
2013/6/1 1:23:34,-5,017,001,65.3,1571
2013/6/1 1:23:34,-5,017,002,88.8,1582
2013/6/1 1:23:34,-5,017,003,-36.0,1613
2013/6/1 1:23:34,-5,017,004,67.4,1577
2013/6/1 1:28:34,-5,017,001,65.3,1576
2013/6/1 1:28:34,-5,017,002,88.6,1585
2013/6/1 1:28:34,-5,017,003,-36.0,1618
2013/6/1 1:28:34,-5,017,004,67.2,1580
2013/6/1 1:33:34,-5,017,001,65.4,1573
2013/6/1 1:33:34,-5,017,002,88.9,1584
2013/6/1 1:33:34,-5,017,003,-36.0,1614
2013/6/1 1:33:34,-5,017,004,67.4,1578
2013/6/1 1:38:34,-5,017,001,65.4,1578
2013/6/1 1:38:34,-5,017,002,88.8,1588
2013/6/1 1:38:34,-5,017,003,-36.0,1619
2013/6/1 1:38:34,-5,017,004,67.2,1581
2013/6/1 1:42:24,-5,021,001,65.9,1572
2013/6/1 1:42:24,-5,021,002,58.7,1573
2013/6/1 1:42:24,-5,021,003,60.4,1564
2013/6/1 1:42:24,-5,021,004,62.4,1567
2013/6/1 1:43:34,-5,017,001,65.6,1576
2013/6/1 1:43:34,-5,017,002,88.8,1584
2013/6/1 1:43:34,-5,017,003,-36.0,1615
2013/6/1 1:43:34,-5,017,004,67.3,1578
2013/6/1 1:47:24,-5,021,001,66.0,1569
2013/6/1 1:47:24,-5,021,002,58.7,1578
2013/6/1 1:47:24,-5,021,003,60.0,1565
2013/6/1 1:47:24,-5,021,004,62.4,1572
2013/6/1 1:48:34,-5,017,001,65.3,1578
2013/6/1 1:48:34,-5,017,002,88.8,1589
2013/6/1 1:48:34,-5,017,003,-36.0,1620
2013/6/1 1:48:34,-5,017,004,67.1,1581
2013/6/1 1:52:24,-5,021,001,65.8,1572
2013/6/1 1:52:24,-5,021,002,58.7,1574
2013/6/1 1:52:24,-5,021,003,60.2,1563
2013/6/1 1:52:24,-5,021,004,62.4,1568
2013/6/1 1:53:34,-5,017,001,65.5,1576
2013/6/1 1:53:34,-5,017,002,88.8,1585
2013/6/1 1:53:34,-5,017,003,-36.0,1616
2013/6/1 1:53:34,-5,017,004,67.2,1578
2013/6/1 1:57:24,-5,021,001,65.9,1578
2013/6/1 1:57:24,-5,021,002,58.8,1580
2013/6/1 1:57:24,-5,021,003,60.1,1567
2013/6/1 1:57:24,-5,021,004,62.5,1574
2013/6/1 1:58:34,-5,017,001,65.6,1582
2013/6/1 1:58:34,-5,017,002,88.7,1589
2013/6/1 1:58:34,-5,017,003,-36.0,1621
2013/6/1 1:58:34,-5,017,004,67.3,1584
2013/6/1 2:2:24,-5,021,001,65.9,1521
2013/6/1 2:2:24,-5,021,002,58.8,1523
2013/6/1 2:2:24,-5,021,003,60.3,1512
2013/6/1 2:2:24,-5,021,004,62.5,1517
2013/6/1 2:3:34,-5,017,001,65.5,1524
2013/6/1 2:3:34,-5,017,002,88.7,1532
2013/6/1 2:3:34,-5,017,003,-36.0,1564
2013/6/1 2:3:34,-5,017,004,67.3,1527
2013/6/1 2:7:24,-5,021,001,65.9,1526
2013/6/1 2:7:24,-5,021,002,58.9,1529
2013/6/1 2:7:24,-5,021,003,60.3,1517
2013/6/1 2:7:24,-5,021,004,62.4,1521
2013/6/1 2:8:34,-5,017,001,65.5,1529
2013/6/1 2:8:34,-5,017,002,89.0,1531
2013/6/1 2:8:34,-5,017,003,-36.0,1569
2013/6/1 2:8:34,-5,017,004,67.3,1532
2013/6/1 2:12:24,-5,021,001,66.0,1562
2013/6/1 2:12:24,-5,021,002,58.7,1571
2013/6/1 2:12:24,-5,021,003,60.4,1562
2013/6/1 2:12:24,-5,021,004,62.4,1565
2013/6/1 2:13:34,-5,017,001,65.4,1572
2013/6/1 2:13:34,-5,017,002,88.7,1581
2013/6/1 2:13:34,-5,017,003,-36.0,1613
2013/6/1 2:13:34,-5,017,004,67.4,1577
2013/6/1 2:17:24,-5,021,001,66.0,1567
2013/6/1 2:17:24,-5,021,002,58.8,1577
2013/6/1 2:17:24,-5,021,003,60.2,1565
2013/6/1 2:17:24,-5,021,004,62.5,1571
2013/6/1 2:18:34,-5,017,001,65.5,1578
2013/6/1 2:18:34,-5,017,002,88.8,1587
2013/6/1 2:18:34,-5,017,003,-36.0,1618
2013/6/1 2:18:34,-5,017,004,67.3,1581
2013/6/1 2:22:24,-5,021,001,65.9,1571
2013/6/1 2:22:24,-5,021,002,58.7,1572
2013/6/1 2:22:24,-5,021,003,60.2,1561
2013/6/1 2:22:24,-5,021,004,62.5,1567
2013/6/1 2:23:34,-5,017,001,65.6,1575
2013/6/1 2:23:34,-5,017,002,88.8,1583
2013/6/1 2:23:34,-5,017,003,-36.0,1614
2013/6/1 2:23:34,-5,017,004,67.2,1576
2013/6/1 2:27:24,-5,021,001,66.0,1568
2013/6/1 2:27:24,-5,021,002,58.8,1578
2013/6/1 2:27:24,-5,021,003,60.2,1566
2013/6/1 2:27:24,-5,021,004,62.2,1569
2013/6/1 2:28:34,-5,017,001,65.6,1580
2013/6/1 2:28:34,-5,017,002,88.8,1588
2013/6/1 2:28:34,-5,017,003,-36.0,1619
2013/6/1 2:28:34,-5,017,004,67.4,1583
2013/6/1 2:32:24,-5,021,001,66.0,1564
2013/6/1 2:32:24,-5,021,002,58.8,1574
2013/6/1 2:32:24,-5,021,003,60.2,1562
2013/6/1 2:32:24,-5,021,004,62.4,1567
2013/6/1 2:33:34,-5,017,001,65.4,1574
2013/6/1 2:33:34,-5,017,002,88.7,1583
2013/6/1 2:33:34,-5,017,003,-36.0,1615
2013/6/1 2:33:34,-5,017,004,67.3,1578
2013/6/1 2:37:24,-5,021,001,66.0,1569
2013/6/1 2:37:24,-5,021,002,58.6,1577
2013/6/1 2:37:24,-5,021,003,60.3,1568
2013/6/1 2:37:24,-5,021,004,62.5,1573
2013/6/1 2:38:34,-5,017,001,65.5,1580
2013/6/1 2:38:34,-5,017,002,88.9,1590
2013/6/1 2:38:34,-5,017,003,-36.0,1620
2013/6/1 2:38:34,-5,017,004,67.2,1582
2013/6/1 2:42:24,-5,021,001,65.9,1573
