2013/9/1 0:0:52,-5,021,001,69.1,1517
2013/9/1 0:0:52,-5,021,002,63.0,1511
2013/9/1 0:0:52,-5,021,003,65.6,1520
2013/9/1 0:0:52,-5,021,004,75.2,1518
2013/9/1 0:2:17,-5,017,001,-26.7,1569
2013/9/1 0:2:17,-5,017,002,-32.3,1563
2013/9/1 0:2:17,-5,017,003,-27.0,1565
2013/9/1 0:2:17,-5,017,004,-28.0,1567
2013/9/1 0:7:17,-5,017,001,-26.8,1575
2013/9/1 0:7:17,-5,017,002,-32.3,1568
2013/9/1 0:7:17,-5,017,003,-27.0,1570
2013/9/1 0:7:17,-5,017,004,-27.6,1577
2013/9/1 0:12:17,-5,017,001,-26.8,1619
2013/9/1 0:12:17,-5,017,002,-32.3,1612
2013/9/1 0:12:17,-5,017,003,-27.1,1615
2013/9/1 0:12:17,-5,017,004,-27.6,1621
2013/9/1 0:17:17,-5,017,001,-26.8,1624
2013/9/1 0:17:17,-5,017,002,-32.3,1617
2013/9/1 0:17:17,-5,017,003,-27.2,1621
2013/9/1 0:17:17,-5,017,004,-27.6,1626
2013/9/1 0:22:18,-5,017,001,-26.8,1621
2013/9/1 0:22:18,-5,017,002,-32.3,1614
2013/9/1 0:22:18,-5,017,003,-27.2,1618
2013/9/1 0:22:18,-5,017,004,-27.6,1623
2013/9/1 0:27:17,-5,017,001,-26.9,1626
2013/9/1 0:27:17,-5,017,002,-32.3,1618
2013/9/1 0:27:17,-5,017,003,-27.2,1622
2013/9/1 0:27:17,-5,017,004,-27.6,1627
2013/9/1 0:30:52,-5,021,001,69.0,1567
2013/9/1 0:30:52,-5,021,002,63.0,1562
2013/9/1 0:30:52,-5,021,003,65.5,1570
2013/9/1 0:30:52,-5,021,004,66.3,1570
2013/9/1 0:32:17,-5,017,001,-26.9,1622
2013/9/1 0:32:17,-5,017,002,-32.4,1615
2013/9/1 0:32:17,-5,017,003,-27.2,1618
2013/9/1 0:32:17,-5,017,004,-27.6,1623
2013/9/1 0:35:52,-5,021,001,69.1,1573
2013/9/1 0:35:52,-5,021,002,63.1,1568
2013/9/1 0:35:52,-5,021,003,65.5,1575
2013/9/1 0:35:52,-5,021,004,66.4,1576
2013/9/1 0:37:17,-5,017,001,-26.9,1627
2013/9/1 0:37:17,-5,017,002,-32.4,1620
2013/9/1 0:37:17,-5,017,003,-27.2,1623
2013/9/1 0:37:17,-5,017,004,-27.6,1628
2013/9/1 0:40:52,-5,021,001,69.2,1570
2013/9/1 0:40:52,-5,021,002,63.1,1564
2013/9/1 0:40:52,-5,021,003,65.4,1570
2013/9/1 0:40:52,-5,021,004,66.2,1570
2013/9/1 0:42:18,-5,017,001,-27.0,1616
2013/9/1 0:42:18,-5,017,002,-32.4,1617
2013/9/1 0:42:18,-5,017,003,-27.4,1622
2013/9/1 0:42:18,-5,017,004,-27.7,1626
2013/9/1 0:45:52,-5,021,001,69.1,1574
2013/9/1 0:45:52,-5,021,002,63.1,1569
